wave	sky_flux	sky_flux_err
6.41E+03	1.00E-06	1.00E-05
6.41E+03	1.00E-06	1.00E-05
6.41E+03	1.00E-06	1.00E-05
6.42E+03	1.00E-06	1.00E-05
6.42E+03	1.00E-06	1.00E-05
6.42E+03	1.00E-06	1.00E-05
6.42E+03	1.00E-06	1.00E-05
6.42E+03	1.00E-06	1.00E-05
6.42E+03	1.00E-06	1.00E-05
6.42E+03	1.00E-06	1.00E-05
6.42E+03	1.00E-06	1.00E-05
6.43E+03	1.00E-06	1.00E-05
6.43E+03	1.00E-06	1.00E-05
6.43E+03	1.00E-06	1.00E-05
6.43E+03	1.00E-06	1.00E-05
6.43E+03	1.00E-06	1.00E-05
6.43E+03	1.00E-06	1.00E-05
6.43E+03	1.00E-06	1.00E-05
6.43E+03	1.00E-06	1.00E-05
6.44E+03	1.00E-06	1.00E-05
6.44E+03	1.00E-06	1.00E-05
6.44E+03	1.00E-06	1.00E-05
6.44E+03	1.00E-06	1.00E-05
6.44E+03	1.00E-06	1.00E-05
6.44E+03	1.00E-06	1.00E-05
6.44E+03	1.00E-06	1.00E-05
6.44E+03	1.00E-06	1.00E-05
6.45E+03	1.00E-06	1.00E-05
6.45E+03	1.00E-06	1.00E-05
6.45E+03	1.00E-06	1.00E-05
6.45E+03	1.00E-06	1.00E-05
6.45E+03	1.00E-06	1.00E-05
6.45E+03	1.00E-06	1.00E-05
6.45E+03	1.00E-06	1.00E-05
6.45E+03	1.00E-06	1.00E-05
6.46E+03	1.00E-06	1.00E-05
6.46E+03	1.00E-06	1.00E-05
6.46E+03	1.00E-06	1.00E-05
6.46E+03	1.00E-06	1.00E-05
6.46E+03	1.00E-06	1.00E-05
6.46E+03	1.00E-06	1.00E-05
6.46E+03	1.00E-06	1.00E-05
6.46E+03	1.00E-06	1.00E-05
6.47E+03	1.00E-06	1.00E-05
6.47E+03	1.00E-06	1.00E-05
6.47E+03	1.00E-06	1.00E-05
6.47E+03	1.00E-06	1.00E-05
6.47E+03	1.00E-06	1.00E-05
6.47E+03	1.00E-06	1.00E-05
6.47E+03	1.00E-06	1.00E-05
6.47E+03	1.00E-06	1.00E-05
6.48E+03	1.00E-06	1.00E-05
6.48E+03	1.00E-06	1.00E-05
6.48E+03	1.00E-06	1.00E-05
6.48E+03	1.00E-06	1.00E-05
6.48E+03	1.00E-06	1.00E-05
6.48E+03	1.00E-06	1.00E-05
6.48E+03	1.00E-06	1.00E-05
6.48E+03	1.00E-06	1.00E-05
6.49E+03	1.00E-06	1.00E-05
6.49E+03	1.00E-06	1.00E-05
6.49E+03	1.00E-06	1.00E-05
6.49E+03	1.00E-06	1.00E-05
6.49E+03	1.00E-06	1.00E-05
6.49E+03	1.00E-06	1.00E-05
6.49E+03	1.00E-06	1.00E-05
6.49E+03	1.00E-06	1.00E-05
6.50E+03	1.00E-06	1.00E-05
6.50E+03	1.00E-06	1.00E-05
6.50E+03	1.00E-06	1.00E-05
6.50E+03	1.00E-06	1.00E-05
6.50E+03	1.00E-06	1.00E-05
6.50E+03	1.00E-06	1.00E-05
6.50E+03	1.00E-06	1.00E-05
6.50E+03	1.00E-06	1.00E-05
6.51E+03	1.00E-06	1.00E-05
6.51E+03	1.00E-06	1.00E-05
6.51E+03	1.00E-06	1.00E-05
6.51E+03	1.00E-06	1.00E-05
6.51E+03	1.00E-06	1.00E-05
6.51E+03	1.00E-06	1.00E-05
6.51E+03	1.00E-06	1.00E-05
6.51E+03	1.00E-06	1.00E-05
6.52E+03	1.00E-06	1.00E-05
6.52E+03	1.00E-06	1.00E-05
6.52E+03	1.00E-06	1.00E-05
6.52E+03	1.00E-06	1.00E-05
6.52E+03	1.00E-06	1.00E-05
6.52E+03	1.00E-06	1.00E-05
6.52E+03	1.00E-06	1.00E-05
6.52E+03	1.00E-06	1.00E-05
6.53E+03	1.00E-06	1.00E-05
6.53E+03	1.00E-06	1.00E-05
6.53E+03	1.00E-06	1.00E-05
6.53E+03	1.00E-06	1.00E-05
6.53E+03	1.00E-06	1.00E-05
6.53E+03	1.00E-06	1.00E-05
6.53E+03	1.00E-06	1.00E-05
6.53E+03	1.00E-06	1.00E-05
6.54E+03	1.00E-06	1.00E-05
6.54E+03	1.00E-06	1.00E-05
6.54E+03	1.00E-06	1.00E-05
6.54E+03	1.00E-06	1.00E-05
6.54E+03	1.00E-06	1.00E-05
6.54E+03	1.00E-06	1.00E-05
6.54E+03	1.00E-06	1.00E-05
6.54E+03	1.00E-06	1.00E-05
6.55E+03	1.00E-06	1.00E-05
6.55E+03	1.00E-06	1.00E-05
6.55E+03	1.00E-06	1.00E-05
6.55E+03	1.00E-06	1.00E-05
6.55E+03	1.00E-06	1.00E-05
6.55E+03	1.00E-06	1.00E-05
6.55E+03	1.00E-06	1.00E-05
6.55E+03	1.00E-06	1.00E-05
6.56E+03	1.00E-06	1.00E-05
6.56E+03	1.00E-06	1.00E-05
6.56E+03	1.00E-06	1.00E-05
6.56E+03	1.00E-06	1.00E-05
6.56E+03	1.00E-06	1.00E-05
6.56E+03	1.00E-06	1.00E-05
6.56E+03	1.00E-06	1.00E-05
6.56E+03	1.00E-06	1.00E-05
6.57E+03	1.00E-06	1.00E-05
6.57E+03	1.00E-06	1.00E-05
6.57E+03	1.00E-06	1.00E-05
6.57E+03	1.00E-06	1.00E-05
6.57E+03	1.00E-06	1.00E-05
6.57E+03	1.00E-06	1.00E-05
6.57E+03	1.00E-06	1.00E-05
6.57E+03	1.00E-06	1.00E-05
6.58E+03	1.00E-06	1.00E-05
6.58E+03	1.00E-06	1.00E-05
6.58E+03	1.00E-06	1.00E-05
6.58E+03	1.00E-06	1.00E-05
6.58E+03	1.00E-06	1.00E-05
6.58E+03	1.00E-06	1.00E-05
6.58E+03	1.00E-06	1.00E-05
6.58E+03	1.00E-06	1.00E-05
6.59E+03	1.00E-06	1.00E-05
6.59E+03	1.00E-06	1.00E-05
6.59E+03	1.00E-06	1.00E-05
6.59E+03	1.00E-06	1.00E-05
6.59E+03	1.00E-06	1.00E-05
6.59E+03	1.00E-06	1.00E-05
6.59E+03	1.00E-06	1.00E-05
6.59E+03	1.00E-06	1.00E-05
6.60E+03	1.00E-06	1.00E-05
6.60E+03	1.00E-06	1.00E-05
6.60E+03	1.00E-06	1.00E-05
6.60E+03	1.00E-06	1.00E-05
6.60E+03	1.00E-06	1.00E-05
6.60E+03	1.00E-06	1.00E-05
6.60E+03	1.00E-06	1.00E-05
6.60E+03	1.00E-06	1.00E-05
6.61E+03	1.00E-06	1.00E-05
6.61E+03	1.00E-06	1.00E-05
6.61E+03	1.00E-06	1.00E-05
6.61E+03	1.00E-06	1.00E-05
6.61E+03	1.00E-06	1.00E-05
6.61E+03	1.00E-06	1.00E-05
6.61E+03	1.00E-06	1.00E-05
6.61E+03	1.00E-06	1.00E-05
6.62E+03	1.00E-06	1.00E-05
6.62E+03	1.00E-06	1.00E-05
6.62E+03	1.00E-06	1.00E-05
6.62E+03	1.00E-06	1.00E-05
6.62E+03	1.00E-06	1.00E-05
6.62E+03	1.00E-06	1.00E-05
6.62E+03	1.00E-06	1.00E-05
6.62E+03	1.00E-06	1.00E-05
6.63E+03	1.00E-06	1.00E-05
6.63E+03	1.00E-06	1.00E-05
6.63E+03	1.00E-06	1.00E-05
6.63E+03	1.00E-06	1.00E-05
6.63E+03	1.00E-06	1.00E-05
6.63E+03	1.00E-06	1.00E-05
6.63E+03	1.00E-06	1.00E-05
6.63E+03	1.00E-06	1.00E-05
6.64E+03	1.00E-06	1.00E-05
6.64E+03	1.00E-06	1.00E-05
6.64E+03	1.00E-06	1.00E-05
6.64E+03	1.00E-06	1.00E-05
6.64E+03	1.00E-06	1.00E-05
6.64E+03	1.00E-06	1.00E-05
6.64E+03	1.00E-06	1.00E-05
6.64E+03	1.00E-06	1.00E-05
6.65E+03	1.00E-06	1.00E-05
6.65E+03	1.00E-06	1.00E-05
6.65E+03	1.00E-06	1.00E-05
6.65E+03	1.00E-06	1.00E-05
6.65E+03	1.00E-06	1.00E-05
6.65E+03	1.00E-06	1.00E-05
6.65E+03	1.00E-06	1.00E-05
6.65E+03	1.00E-06	1.00E-05
6.66E+03	1.00E-06	1.00E-05
6.66E+03	1.00E-06	1.00E-05
6.66E+03	1.00E-06	1.00E-05
6.66E+03	1.00E-06	1.00E-05
6.66E+03	1.00E-06	1.00E-05
6.66E+03	1.00E-06	1.00E-05
6.66E+03	1.00E-06	1.00E-05
6.66E+03	1.00E-06	1.00E-05
6.67E+03	1.00E-06	1.00E-05
6.67E+03	1.00E-06	1.00E-05
6.67E+03	1.00E-06	1.00E-05
6.67E+03	1.00E-06	1.00E-05
6.67E+03	1.00E-06	1.00E-05
6.67E+03	1.00E-06	1.00E-05
6.67E+03	1.00E-06	1.00E-05
6.67E+03	1.00E-06	1.00E-05
6.68E+03	1.00E-06	1.00E-05
6.68E+03	1.00E-06	1.00E-05
6.68E+03	1.00E-06	1.00E-05
6.68E+03	1.00E-06	1.00E-05
6.68E+03	1.00E-06	1.00E-05
6.68E+03	1.00E-06	1.00E-05
6.68E+03	1.00E-06	1.00E-05
6.68E+03	1.00E-06	1.00E-05
6.69E+03	1.00E-06	1.00E-05
6.69E+03	1.00E-06	1.00E-05
6.69E+03	1.00E-06	1.00E-05
6.69E+03	1.00E-06	1.00E-05
6.69E+03	1.00E-06	1.00E-05
6.69E+03	1.00E-06	1.00E-05
6.69E+03	1.00E-06	1.00E-05
6.69E+03	1.00E-06	1.00E-05
6.70E+03	1.00E-06	1.00E-05
6.70E+03	1.00E-06	1.00E-05
6.70E+03	1.00E-06	1.00E-05
6.70E+03	1.00E-06	1.00E-05
6.70E+03	1.00E-06	1.00E-05
6.70E+03	1.00E-06	1.00E-05
6.70E+03	1.00E-06	1.00E-05
6.70E+03	1.00E-06	1.00E-05
6.71E+03	1.00E-06	1.00E-05
6.71E+03	1.00E-06	1.00E-05
6.71E+03	1.00E-06	1.00E-05
6.71E+03	1.00E-06	1.00E-05
6.71E+03	1.00E-06	1.00E-05
6.71E+03	1.00E-06	1.00E-05
6.71E+03	1.00E-06	1.00E-05
6.71E+03	1.00E-06	1.00E-05
6.72E+03	1.00E-06	1.00E-05
6.72E+03	1.00E-06	1.00E-05
6.72E+03	1.00E-06	1.00E-05
6.72E+03	1.00E-06	1.00E-05
6.72E+03	1.00E-06	1.00E-05
6.72E+03	1.00E-06	1.00E-05
6.72E+03	1.00E-06	1.00E-05
6.72E+03	1.00E-06	1.00E-05
6.73E+03	1.00E-06	1.00E-05
6.73E+03	1.00E-06	1.00E-05
6.73E+03	1.00E-06	1.00E-05
6.73E+03	1.00E-06	1.00E-05
6.73E+03	1.00E-06	1.00E-05
6.73E+03	1.00E-06	1.00E-05
6.73E+03	1.00E-06	1.00E-05
6.73E+03	1.00E-06	1.00E-05
6.74E+03	1.00E-06	1.00E-05
6.74E+03	1.00E-06	1.00E-05
6.74E+03	1.00E-06	1.00E-05
6.74E+03	1.00E-06	1.00E-05
6.74E+03	1.00E-06	1.00E-05
6.74E+03	1.00E-06	1.00E-05
6.74E+03	1.00E-06	1.00E-05
6.74E+03	1.00E-06	1.00E-05
6.75E+03	1.00E-06	1.00E-05
6.75E+03	1.00E-06	1.00E-05
6.75E+03	1.00E-06	1.00E-05
6.75E+03	1.00E-06	1.00E-05
6.75E+03	1.00E-06	1.00E-05
6.75E+03	1.00E-06	1.00E-05
6.75E+03	1.00E-06	1.00E-05
6.75E+03	1.00E-06	1.00E-05
6.76E+03	1.00E-06	1.00E-05
6.76E+03	1.00E-06	1.00E-05
6.76E+03	1.00E-06	1.00E-05
6.76E+03	1.00E-06	1.00E-05
6.76E+03	1.00E-06	1.00E-05
6.76E+03	1.00E-06	1.00E-05
6.76E+03	1.00E-06	1.00E-05
6.76E+03	1.00E-06	1.00E-05
6.77E+03	1.00E-06	1.00E-05
6.77E+03	1.00E-06	1.00E-05
6.77E+03	1.00E-06	1.00E-05
6.77E+03	1.00E-06	1.00E-05
6.77E+03	1.00E-06	1.00E-05
6.77E+03	1.00E-06	1.00E-05
6.77E+03	1.00E-06	1.00E-05
6.77E+03	1.00E-06	1.00E-05
6.78E+03	1.00E-06	1.00E-05
6.78E+03	1.00E-06	1.00E-05
6.78E+03	1.00E-06	1.00E-05
6.78E+03	1.00E-06	1.00E-05
6.78E+03	1.00E-06	1.00E-05
6.78E+03	1.00E-06	1.00E-05
6.78E+03	1.00E-06	1.00E-05
6.78E+03	1.00E-06	1.00E-05
6.79E+03	1.00E-06	1.00E-05
6.79E+03	1.00E-06	1.00E-05
6.79E+03	1.00E-06	1.00E-05
6.79E+03	1.00E-06	1.00E-05
6.79E+03	1.00E-06	1.00E-05
6.79E+03	1.00E-06	1.00E-05
6.79E+03	1.00E-06	1.00E-05
6.79E+03	1.00E-06	1.00E-05
6.80E+03	1.00E-06	1.00E-05
6.80E+03	1.00E-06	1.00E-05
6.80E+03	1.00E-06	1.00E-05
6.80E+03	1.00E-06	1.00E-05
6.80E+03	1.00E-06	1.00E-05
6.80E+03	1.00E-06	1.00E-05
6.80E+03	1.00E-06	1.00E-05
6.80E+03	1.00E-06	1.00E-05
6.81E+03	1.00E-06	1.00E-05
6.81E+03	1.00E-06	1.00E-05
6.81E+03	1.00E-06	1.00E-05
6.81E+03	1.00E-06	1.00E-05
6.81E+03	1.00E-06	1.00E-05
6.81E+03	1.00E-06	1.00E-05
6.81E+03	1.00E-06	1.00E-05
6.81E+03	1.00E-06	1.00E-05
6.82E+03	1.00E-06	1.00E-05
6.82E+03	1.00E-06	1.00E-05
6.82E+03	1.00E-06	1.00E-05
6.82E+03	1.00E-06	1.00E-05
6.82E+03	1.00E-06	1.00E-05
6.82E+03	1.00E-06	1.00E-05
6.82E+03	1.00E-06	1.00E-05
6.82E+03	1.00E-06	1.00E-05
6.83E+03	1.00E-06	1.00E-05
6.83E+03	1.00E-06	1.00E-05
6.83E+03	1.00E-06	1.00E-05
6.83E+03	1.00E-06	1.00E-05
6.83E+03	1.00E-06	1.00E-05
6.83E+03	1.00E-06	1.00E-05
6.83E+03	1.00E-06	1.00E-05
6.83E+03	1.00E-06	1.00E-05
6.84E+03	1.00E-06	1.00E-05
6.84E+03	1.00E-06	1.00E-05
6.84E+03	1.00E-06	1.00E-05
6.84E+03	1.00E-06	1.00E-05
6.84E+03	1.00E-06	1.00E-05
6.84E+03	1.00E-06	1.00E-05
6.84E+03	1.00E-06	1.00E-05
6.84E+03	1.00E-06	1.00E-05
6.85E+03	1.00E-06	1.00E-05
6.85E+03	1.00E-06	1.00E-05
6.85E+03	1.00E-06	1.00E-05
6.85E+03	1.00E-06	1.00E-05
6.85E+03	1.00E-06	1.00E-05
6.85E+03	1.00E-06	1.00E-05
6.85E+03	1.00E-06	1.00E-05
6.85E+03	1.00E-06	1.00E-05
6.86E+03	1.00E-06	1.00E-05
6.86E+03	1.00E-06	1.00E-05
6.86E+03	1.00E-06	1.00E-05
6.86E+03	1.00E-06	1.00E-05
6.86E+03	1.00E-06	1.00E-05
6.86E+03	1.00E-06	1.00E-05
6.86E+03	1.00E-06	1.00E-05
6.86E+03	1.00E-06	1.00E-05
6.87E+03	1.00E-06	1.00E-05
6.87E+03	1.00E-06	1.00E-05
6.87E+03	1.00E-06	1.00E-05
6.87E+03	1.00E-06	1.00E-05
6.87E+03	1.00E-06	1.00E-05
6.87E+03	1.00E-06	1.00E-05
6.87E+03	1.00E-06	1.00E-05
6.87E+03	1.00E-06	1.00E-05
6.88E+03	1.00E-06	1.00E-05
6.88E+03	1.00E-06	1.00E-05
6.88E+03	1.00E-06	1.00E-05
6.88E+03	1.00E-06	1.00E-05
6.88E+03	1.00E-06	1.00E-05
6.88E+03	1.00E-06	1.00E-05
6.88E+03	1.00E-06	1.00E-05
6.88E+03	1.00E-06	1.00E-05
6.89E+03	1.00E-06	1.00E-05
6.89E+03	1.00E-06	1.00E-05
6.89E+03	1.00E-06	1.00E-05
6.89E+03	1.00E-06	1.00E-05
6.89E+03	1.00E-06	1.00E-05
6.89E+03	1.00E-06	1.00E-05
6.89E+03	1.00E-06	1.00E-05
6.89E+03	1.00E-06	1.00E-05
6.90E+03	1.00E-06	1.00E-05
6.90E+03	1.00E-06	1.00E-05
6.90E+03	1.00E-06	1.00E-05
6.90E+03	1.00E-06	1.00E-05
6.90E+03	1.00E-06	1.00E-05
6.90E+03	1.00E-06	1.00E-05
6.90E+03	1.00E-06	1.00E-05
6.90E+03	1.00E-06	1.00E-05
6.91E+03	1.00E-06	1.00E-05
6.91E+03	1.00E-06	1.00E-05
6.91E+03	1.00E-06	1.00E-05
6.91E+03	1.00E-06	1.00E-05
6.91E+03	1.00E-06	1.00E-05
6.91E+03	1.00E-06	1.00E-05
6.91E+03	1.00E-06	1.00E-05
6.91E+03	1.00E-06	1.00E-05
6.92E+03	1.00E-06	1.00E-05
6.92E+03	1.00E-06	1.00E-05
6.92E+03	1.00E-06	1.00E-05
6.92E+03	1.00E-06	1.00E-05
6.92E+03	1.00E-06	1.00E-05
6.92E+03	1.00E-06	1.00E-05
6.92E+03	1.00E-06	1.00E-05
6.92E+03	1.00E-06	1.00E-05
6.93E+03	1.00E-06	1.00E-05
6.93E+03	1.00E-06	1.00E-05
6.93E+03	1.00E-06	1.00E-05
6.93E+03	1.00E-06	1.00E-05
6.93E+03	1.00E-06	1.00E-05
6.93E+03	1.00E-06	1.00E-05
6.93E+03	1.00E-06	1.00E-05
6.93E+03	1.00E-06	1.00E-05
6.94E+03	1.00E-06	1.00E-05
6.94E+03	1.00E-06	1.00E-05
6.94E+03	1.00E-06	1.00E-05
6.94E+03	1.00E-06	1.00E-05
6.94E+03	1.00E-06	1.00E-05
6.94E+03	1.00E-06	1.00E-05
6.94E+03	1.00E-06	1.00E-05
6.94E+03	1.00E-06	1.00E-05
6.95E+03	1.00E-06	1.00E-05
6.95E+03	1.00E-06	1.00E-05
6.95E+03	1.00E-06	1.00E-05
6.95E+03	1.00E-06	1.00E-05
6.95E+03	1.00E-06	1.00E-05
6.95E+03	1.00E-06	1.00E-05
6.95E+03	1.00E-06	1.00E-05
6.95E+03	1.00E-06	1.00E-05
6.96E+03	1.00E-06	1.00E-05
6.96E+03	1.00E-06	1.00E-05
6.96E+03	1.00E-06	1.00E-05
6.96E+03	1.00E-06	1.00E-05
6.96E+03	1.00E-06	1.00E-05
6.96E+03	1.00E-06	1.00E-05
6.96E+03	1.00E-06	1.00E-05
6.96E+03	1.00E-06	1.00E-05
6.97E+03	1.00E-06	1.00E-05
6.97E+03	1.00E-06	1.00E-05
6.97E+03	1.00E-06	1.00E-05
6.97E+03	1.00E-06	1.00E-05
6.97E+03	1.00E-06	1.00E-05
6.97E+03	1.00E-06	1.00E-05
6.97E+03	1.00E-06	1.00E-05
6.97E+03	1.00E-06	1.00E-05
6.98E+03	1.00E-06	1.00E-05
6.98E+03	1.00E-06	1.00E-05
6.98E+03	1.00E-06	1.00E-05
6.98E+03	1.00E-06	1.00E-05
6.98E+03	1.00E-06	1.00E-05
6.98E+03	1.00E-06	1.00E-05
6.98E+03	1.00E-06	1.00E-05
6.98E+03	1.00E-06	1.00E-05
6.99E+03	1.00E-06	1.00E-05
6.99E+03	1.00E-06	1.00E-05
6.99E+03	1.00E-06	1.00E-05
6.99E+03	1.00E-06	1.00E-05
6.99E+03	1.00E-06	1.00E-05
6.99E+03	1.00E-06	1.00E-05
6.99E+03	1.00E-06	1.00E-05
6.99E+03	1.00E-06	1.00E-05
7.00E+03	1.00E-06	1.00E-05
7.00E+03	1.00E-06	1.00E-05
7.00E+03	1.00E-06	1.00E-05
7.00E+03	1.00E-06	1.00E-05
7.00E+03	1.00E-06	1.00E-05
7.00E+03	1.00E-06	1.00E-05
7.00E+03	1.00E-06	1.00E-05
7.00E+03	1.00E-06	1.00E-05
7.01E+03	1.00E-06	1.00E-05
7.01E+03	1.00E-06	1.00E-05
7.01E+03	1.00E-06	1.00E-05
7.01E+03	1.00E-06	1.00E-05
7.01E+03	1.00E-06	1.00E-05
7.01E+03	1.00E-06	1.00E-05
7.01E+03	1.00E-06	1.00E-05
7.01E+03	1.00E-06	1.00E-05
7.02E+03	1.00E-06	1.00E-05
7.02E+03	1.00E-06	1.00E-05
7.02E+03	1.00E-06	1.00E-05
7.02E+03	1.00E-06	1.00E-05
7.02E+03	1.00E-06	1.00E-05
7.02E+03	1.00E-06	1.00E-05
7.02E+03	1.00E-06	1.00E-05
7.02E+03	1.00E-06	1.00E-05
7.03E+03	1.00E-06	1.00E-05
7.03E+03	1.00E-06	1.00E-05
7.03E+03	1.00E-06	1.00E-05
7.03E+03	1.00E-06	1.00E-05
7.03E+03	1.00E-06	1.00E-05
7.03E+03	1.00E-06	1.00E-05
7.03E+03	1.00E-06	1.00E-05
7.03E+03	1.00E-06	1.00E-05
7.04E+03	1.00E-06	1.00E-05
7.04E+03	1.00E-06	1.00E-05
7.04E+03	1.00E-06	1.00E-05
7.04E+03	1.00E-06	1.00E-05
7.04E+03	1.00E-06	1.00E-05
7.04E+03	1.00E-06	1.00E-05
7.04E+03	1.00E-06	1.00E-05
7.04E+03	1.00E-06	1.00E-05
7.05E+03	1.00E-06	1.00E-05
7.05E+03	1.00E-06	1.00E-05
7.05E+03	1.00E-06	1.00E-05
7.05E+03	1.00E-06	1.00E-05
7.05E+03	1.00E-06	1.00E-05
7.05E+03	1.00E-06	1.00E-05
7.05E+03	1.00E-06	1.00E-05
7.05E+03	1.00E-06	1.00E-05
7.06E+03	1.00E-06	1.00E-05
7.06E+03	1.00E-06	1.00E-05
7.06E+03	1.00E-06	1.00E-05
7.06E+03	1.00E-06	1.00E-05
7.06E+03	1.00E-06	1.00E-05
7.06E+03	1.00E-06	1.00E-05
7.06E+03	1.00E-06	1.00E-05
7.06E+03	1.00E-06	1.00E-05
7.07E+03	1.00E-06	1.00E-05
7.07E+03	1.00E-06	1.00E-05
7.07E+03	1.00E-06	1.00E-05
7.07E+03	1.00E-06	1.00E-05
7.07E+03	1.00E-06	1.00E-05
7.07E+03	1.00E-06	1.00E-05
7.07E+03	1.00E-06	1.00E-05
7.07E+03	1.00E-06	1.00E-05
7.08E+03	1.00E-06	1.00E-05
7.08E+03	1.00E-06	1.00E-05
7.08E+03	1.00E-06	1.00E-05
7.08E+03	1.00E-06	1.00E-05
7.08E+03	1.00E-06	1.00E-05
7.08E+03	1.00E-06	1.00E-05
7.08E+03	1.00E-06	1.00E-05
7.08E+03	1.00E-06	1.00E-05
7.09E+03	1.00E-06	1.00E-05
7.09E+03	1.00E-06	1.00E-05
7.09E+03	1.00E-06	1.00E-05
7.09E+03	1.00E-06	1.00E-05
7.09E+03	1.00E-06	1.00E-05
7.09E+03	1.00E-06	1.00E-05
7.09E+03	1.00E-06	1.00E-05
7.09E+03	1.00E-06	1.00E-05
7.10E+03	1.00E-06	1.00E-05
7.10E+03	1.00E-06	1.00E-05
7.10E+03	1.00E-06	1.00E-05
7.10E+03	1.00E-06	1.00E-05
7.10E+03	1.00E-06	1.00E-05
7.10E+03	1.00E-06	1.00E-05
7.10E+03	1.00E-06	1.00E-05
7.10E+03	1.00E-06	1.00E-05
7.11E+03	1.00E-06	1.00E-05
7.11E+03	1.00E-06	1.00E-05
7.11E+03	1.00E-06	1.00E-05
7.11E+03	1.00E-06	1.00E-05
7.11E+03	1.00E-06	1.00E-05
7.11E+03	1.00E-06	1.00E-05
7.11E+03	1.00E-06	1.00E-05
7.11E+03	1.00E-06	1.00E-05
7.12E+03	1.00E-06	1.00E-05
7.12E+03	1.00E-06	1.00E-05
7.12E+03	1.00E-06	1.00E-05
7.12E+03	1.00E-06	1.00E-05
7.12E+03	1.00E-06	1.00E-05
7.12E+03	1.00E-06	1.00E-05
7.12E+03	1.00E-06	1.00E-05
7.12E+03	1.00E-06	1.00E-05
7.13E+03	1.00E-06	1.00E-05
7.13E+03	1.00E-06	1.00E-05
7.13E+03	1.00E-06	1.00E-05
7.13E+03	1.00E-06	1.00E-05
7.13E+03	1.00E-06	1.00E-05
7.13E+03	1.00E-06	1.00E-05
7.13E+03	1.00E-06	1.00E-05
7.13E+03	1.00E-06	1.00E-05
7.14E+03	1.00E-06	1.00E-05
7.14E+03	1.00E-06	1.00E-05
7.14E+03	1.00E-06	1.00E-05
7.14E+03	1.00E-06	1.00E-05
7.14E+03	1.00E-06	1.00E-05
7.14E+03	1.00E-06	1.00E-05
7.14E+03	1.00E-06	1.00E-05
7.14E+03	1.00E-06	1.00E-05
7.15E+03	1.00E-06	1.00E-05
7.15E+03	1.00E-06	1.00E-05
7.15E+03	1.00E-06	1.00E-05
7.15E+03	1.00E-06	1.00E-05
7.15E+03	1.00E-06	1.00E-05
7.15E+03	1.00E-06	1.00E-05
7.15E+03	1.00E-06	1.00E-05
7.15E+03	1.00E-06	1.00E-05
7.16E+03	1.00E-06	1.00E-05
7.16E+03	1.00E-06	1.00E-05
7.16E+03	1.00E-06	1.00E-05
7.16E+03	1.00E-06	1.00E-05
7.16E+03	1.00E-06	1.00E-05
7.16E+03	1.00E-06	1.00E-05
7.16E+03	1.00E-06	1.00E-05
7.16E+03	1.00E-06	1.00E-05
7.17E+03	1.00E-06	1.00E-05
7.17E+03	1.00E-06	1.00E-05
7.17E+03	1.00E-06	1.00E-05
7.17E+03	1.00E-06	1.00E-05
7.17E+03	1.00E-06	1.00E-05
7.17E+03	1.00E-06	1.00E-05
7.17E+03	1.00E-06	1.00E-05
7.17E+03	1.00E-06	1.00E-05
7.18E+03	1.00E-06	1.00E-05
7.18E+03	1.00E-06	1.00E-05
7.18E+03	1.00E-06	1.00E-05
7.18E+03	1.00E-06	1.00E-05
7.18E+03	1.00E-06	1.00E-05
7.18E+03	1.00E-06	1.00E-05
7.18E+03	1.00E-06	1.00E-05
7.18E+03	1.00E-06	1.00E-05
7.19E+03	1.00E-06	1.00E-05
7.19E+03	1.00E-06	1.00E-05
7.19E+03	1.00E-06	1.00E-05
7.19E+03	1.00E-06	1.00E-05
7.19E+03	1.00E-06	1.00E-05
7.19E+03	1.00E-06	1.00E-05
7.19E+03	1.00E-06	1.00E-05
7.19E+03	1.00E-06	1.00E-05
7.20E+03	1.00E-06	1.00E-05
7.20E+03	1.00E-06	1.00E-05
7.20E+03	1.00E-06	1.00E-05
7.20E+03	1.00E-06	1.00E-05
7.20E+03	1.00E-06	1.00E-05
7.20E+03	1.00E-06	1.00E-05
7.20E+03	1.00E-06	1.00E-05
7.20E+03	1.00E-06	1.00E-05
7.21E+03	1.00E-06	1.00E-05
7.21E+03	1.00E-06	1.00E-05
7.21E+03	1.00E-06	1.00E-05
7.21E+03	1.00E-06	1.00E-05
7.21E+03	1.00E-06	1.00E-05
7.21E+03	1.00E-06	1.00E-05
7.21E+03	1.00E-06	1.00E-05
7.21E+03	1.00E-06	1.00E-05
7.22E+03	1.00E-06	1.00E-05
7.22E+03	1.00E-06	1.00E-05
7.22E+03	1.00E-06	1.00E-05
7.22E+03	1.00E-06	1.00E-05
7.22E+03	1.00E-06	1.00E-05
7.22E+03	1.00E-06	1.00E-05
7.22E+03	1.00E-06	1.00E-05
7.22E+03	1.00E-06	1.00E-05
7.23E+03	1.00E-06	1.00E-05
7.23E+03	1.00E-06	1.00E-05
7.23E+03	1.00E-06	1.00E-05
7.23E+03	1.00E-06	1.00E-05
7.23E+03	1.00E-06	1.00E-05
7.23E+03	1.00E-06	1.00E-05
7.23E+03	1.00E-06	1.00E-05
7.23E+03	1.00E-06	1.00E-05
7.24E+03	1.00E-06	1.00E-05
7.24E+03	1.00E-06	1.00E-05
7.24E+03	1.00E-06	1.00E-05
7.24E+03	1.00E-06	1.00E-05
7.24E+03	1.00E-06	1.00E-05
7.24E+03	1.00E-06	1.00E-05
